      Biscuits & Cookies,119.711,118.749,117.358,114.04,111.823,106.469,105.71,103.804,104.435,104.72,104.274,104.519,105.251,102.916,101.356,98.932,100.237,99.476,99.637,97.7,99.071,98.534,98.164,96.079,98.011,96.492,96.083,95.86,96.542,95.932,93.603,93.898,94.65,94.486,94.753,92.923,92.454,90.78,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Cakes & Pastries,114.679,114.365,110.997,108.686,107.268,105.471,104.411,104.093,103.466,103.382,102.878,102.838,102.231,101.28,100.419,100.494,99.592,99.495,99.101,99.165,98.33,97.563,97.447,96.559,96.531,96.075,95.566,95.255,95.083,95.105,94.771,94.958,94.538,93.914,92.191,92.377,91.536,91.042,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Cereals,115.796,109.452,107.894,105.317,102.45,103.651,104.258,103.007,100.876,101.66,101.841,100.792,100.856,101.147,99.618,100.535,99.383,100.464,100.376,99.132,98.153,98.776,98.932,98.735,98.847,100.445,99.866,98.589,99.554,100.165,98.792,97.057,98.103,98.902,98.788,97.291,97.192,98.375,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Meat,123.925,122.796,122.578,119.385,113.347,108.451,106.521,106.16,105.354,105.328,104.83,106.34,107.419,103.424,100.785,100.071,99.29,99.853,99.92,99.794,99.834,99.872,100.473,99.932,99.547,99.82,99.516,99.327,99.085,99.602,97.508,96.498,97.625,97.737,97.069,96.545,96.376,96.837,95.618,95.282,94.674,94.772,94.219,94.202,94.002,94.22,92.804,92.47,92.324,92.103,90.577,90.073,89.518,89.271,88.682,88.098,88.108,88.366,85.531,84.963,82.74,82.917,79.374,75.056,74.004,74.606,73.741,73.801,74.154,74.183,73.886,72.442,72.661,73.342,73.246,69.046,67.851,68.118,65.773,64.995,64.137,63.576,61.886,62.142,62.586,63.147,61.638,61.61,62.267,62.407,61.703,61.731,62.622,62.967,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Pork, Chilled",115.454,111.776,110.398,109.557,107.73,108.543,107.765,107.268,106.917,106.086,105.596,109.701,110.818,105.825,100.598,99.866,99.518,100.018,100.112,100.056,100.133,100.548,100.129,100.167,99.557,100.465,100.008,99.831,99.882,100.617,97.244,95.674,96.721,97.233,96.155,96.062,95.495,96.449,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Beef, Chilled",120.398,114.046,118.623,115.759,114.261,112.294,109.916,109.41,107.595,106.639,102.38,102.5,104.804,103.945,101.407,99.866,99.517,99.21,98.278,98.245,101.834,101.659,101.619,99.883,99.709,99.499,98.546,97.821,96.764,97.251,95.474,96.729,95.114,94.939,94.488,93.339,92.994,93.323,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Mutton, Chilled",131.25,129.518,128.014,128.477,119.86,116.162,111.061,114.496,102.355,107.231,108.068,110.63,111.878,109.998,104.654,101.121,97.08,97.145,98.631,94.652,93.986,93.649,94.148,94.063,94.213,94.25,94.181,94.122,94.206,94.016,94.124,94.326,94.2,91.879,91.933,91.935,91.687,91.694,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Poultry, Chilled",145.99,148.658,148.158,140.291,125.315,108.709,104.443,102.685,102.186,102.564,102.123,101.26,101.676,100.78,100.334,100.206,99.698,99.762,99.634,99.715,100.23,100.447,100.622,100.552,100.399,100.39,100.11,99.313,98.995,99.804,96.03,94.742,96.857,96.837,96.11,96.12,96.413,97.052,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Meat, Frozen",113.994,113.481,116.675,114.591,109.644,104.255,103.824,104.605,106.171,106.865,107.557,109.148,109.963,103.473,101.188,100.259,97.458,101.096,101.952,102.454,99.023,98.366,103.219,102.614,101.009,101.818,101.814,104.69,102.59,103.719,105.012,103.977,104.958,105.129,106.254,104.656,104.446,104.609,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Meat Preparations,115.302,115.126,113.679,111.196,107.842,107.482,106.558,106.865,106.113,105.886,105.784,106.464,107.97,101.545,100.479,100.006,99.756,99.76,99.592,99.244,99.473,99.26,99.775,98.268,98.428,98.05,97.942,97.008,97.595,97.278,96.71,95.954,97.151,97.202,96.103,95.075,95.025,94.862,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Fish & Seafood,113.539,113.641,106.073,107.402,107.73,105.843,102.084,101.116,100.585,102.183,100.623,100.965,99.733,102.647,100.009,100.074,99.017,100.901,98.011,98.966,97.541,100.144,95.799,96.448,95.26,97.182,94.01,93.988,92.905,94.354,89.153,89.761,88.431,92.204,88.6,89.065,87.082,89.608,86.455,86.468,84.658,86.999,82.232,84.109,82.609,85.048,81.515,80.56,78.791,80.278,76.078,76.539,74.597,75.753,73.339,73.975,73.396,74.949,73.202,73.296,71.693,72.906,69.591,69.677,67.982,70.985,67.694,69.011,67.327,68.397,66.291,65.897,65.34,66.551,64.234,64.821,63.584,65.132,62.811,63.309,63.723,64.86,63.347,64.776,64.344,66.887,64.683,66.44,65.262,68.199,64.583,66.24,64.538,67.963,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Fish, Chilled",112.118,113.639,107.263,109.224,109.381,106.772,102.047,100.785,99.931,102.026,100.299,100.564,99.71,102.855,99.547,100.548,98.826,101.079,97.281,99.999,97.274,99.716,94.943,97.087,94.549,96.77,93.224,93.534,91.221,93.111,87.487,88.557,86.713,90.661,86.376,87.812,84.677,86.884,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Fish, Frozen",122.395,118.448,114.384,115.803,112.197,98.904,101.732,102.781,101.596,97.923,99.265,99.128,103.573,98.138,100.792,99.952,99.734,99.523,102.904,101.502,101.699,99.257,99.973,99.108,99.598,97.648,97.802,94.684,91.298,91.597,88.38,86.311,86.813,85.459,83.767,82.88,81.197,80.633,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Seafood,112.854,115.028,98.554,100.339,102.396,104.332,101.251,99.87,99.732,102.073,98.28,99.121,96.23,105.547,101.082,99.023,98.477,101.419,98.117,96.274,96.827,103.938,96.545,94.449,95.828,100.624,93.559,93.776,95.118,98.638,90.972,91.941,89.342,96.515,91.053,90.454,89.017,95.409,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Seafood Preparations,117.67,111.086,109.836,108.428,107.896,105.765,103.299,103.49,103.693,103.605,104.865,104.935,103.462,99.154,100.123,99.774,100.209,99.895,99.521,98.54,98.64,97.607,97.079,96.424,96.301,94.835,96.337,95.42,95.565,93.787,92.082,91.265,92.496,92.814,92.828,91.751,92.435,92.244,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"    Milk, Cheese & Eggs",115.391,114.006,111.976,110.207,109.909,105.87,103.992,103.582,103.387,102.885,101.983,102.529,103.398,99.802,100.276,99.939,99.031,100.755,100.167,99.438,99.398,99.288,98.202,98.07,98.14,97.641,97.609,97.639,97.561,96.984,96.659,95.9,95.288,95.611,95.833,94.391,93.681,92.183,91.083,89.858,88.964,87.944,87.056,86.058,85.075,84.852,84.013,82.578,81.525,80.689,80.065,79.038,77.668,77.294,76.668,76.565,76.252,76.86,76.698,76.106,74.609,73.054,70.838,68.504,65.38,64.202,63.73,63.416,63.169,62.96,62.656,62.51,62.028,61.836,62.75,66.619,59.997,59.449,58.085,58.018,57.588,57.417,56.922,57.357,57.321,57.851,57.708,58.042,57.645,57.154,57.003,57.263,57.987,58.539,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Formula Milk Powder,106.87,105.489,103.465,103.094,102.949,100.513,100.13,100.549,100.828,100.403,99.946,100.22,100.231,100.168,100.122,100.377,99.24,100.26,100.214,99.911,99.901,100.065,99.832,100.128,99.378,99.275,98.986,98.813,98.67,97.166,96.857,96.344,94.152,92.84,92.79,92.323,90.592,87.236,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Milk & Dairy Products,111.99,110.498,110.395,108.678,107.67,106.109,105.498,105.034,105.31,105.193,104.6,104.954,106.065,100.538,100.557,99.841,99.433,100.17,100.415,99.907,100.314,99.73,98.011,97.587,97.984,96.726,96.77,96.754,96.711,97.018,96.41,95.923,95.921,95.56,96.49,96.143,96.65,96.301,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Eggs,144.479,143.401,135.739,130.67,132.098,117.224,108.287,106.173,103.536,101.735,98.934,100.648,102.747,96.83,99.8,99.24,97.387,103.574,99.12,96.158,94.415,95.078,93.393,92.863,94.53,95.412,95.979,96.857,96.876,96.253,96.882,94.319,96.845,105.137,103.736,95.072,93.431,94.073,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Oils & Fats,114.005,112.179,113.383,111.526,109.6,106.893,105.417,104.552,102.115,99.995,100.314,100.011,107.49,99.305,99.852,98.438,100.653,101.057,100.327,98.879,100.07,98.221,96.761,96.428,96.22,95.192,94.828,94.123,97.108,97.933,96.333,96.384,99.264,97.782,99.703,97.621,97.812,96.593,98.065,97.65,96.615,97.083,96.743,98.472,98.82,98.417,96.982,96.07,94.332,93.636,91.042,91.314,91.521,91.239,91.589,92.288,93.565,95.181,97.031,99.329,95.942,82.328,75.496,71.12,67.949,65.904,65.044,65.228,65.079,64.592,63.912,64.361,63.925,63.984,63.939,63.807,63.683,62.545,61.81,61.323,61.476,61.633,60.179,60.079,60.232,60.998,61.764,62.075,62.037,62.994,63.516,65.169,66.055,67.089,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Butter & Other Fats,116.807,112.909,111.839,109.009,105.758,104.632,101.242,102.309,102.962,101.878,101.053,101.73,100.206,97.979,99.921,101.684,98.84,99.556,99.265,100.499,99.825,97.679,93.482,93.768,91.63,90.891,89.056,89.738,91.036,90.842,89.483,90.668,91.67,90.343,92.135,89.333,90.085,88.734,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Cooking Oils,112.884,111.887,114.001,112.532,111.137,107.798,107.087,105.449,101.776,99.242,100.018,99.323,110.404,99.835,99.824,97.14,101.378,101.658,100.875,98.045,100.197,98.501,98.45,97.797,98.582,97.406,97.799,96.38,100.233,101.583,99.859,99.326,103.173,101.612,103.598,101.887,101.789,100.638,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
